familia,articulo,fecha_venta,festivo,precio,cantidad,importe,orden_articulo_familia,tavg_w,tmin_w,tmax_w,prcp_w,wdir_w,wspd_w,pres_w
PASTELERIA,6549,2022-06-12,,32.590999603271484,9.0,293.3190078735352,5,24.2,20.7,29.4,0.0,153.0,10.5,1019.2
PANADERIA,900,2022-06-12,,1.0099999904632568,426.0,430.25998640060425,3,24.2,20.7,29.4,0.0,153.0,10.5,1019.2
PASTELERIA,6451,2022-06-12,,43.5,15.0,652.5,4,24.2,20.7,29.4,0.0,153.0,10.5,1019.2
BOLLERIA,6286,2022-06-12,,3.818000078201294,120.0,458.1600036621094,4,24.2,20.7,29.4,0.0,153.0,10.5,1019.2
PASTELERIA,5403,2022-06-23,,39.54499816894531,9.509999990463257,376.072998046875,2,24.5,20.3,30.6,0.0,234.0,16.6,1014.7
PANADERIA,417,2022-06-23,,4.614999771118164,54.0,249.21000289916992,5,24.5,20.3,30.6,0.0,234.0,16.6,1014.7
PANADERIA,900,2022-06-23,,1.0099999904632568,363.0,366.6299872398377,3,24.5,20.3,30.6,0.0,234.0,16.6,1014.7
PANADERIA,1043,2022-06-23,,3.0290000438690186,141.0,427.0889949798584,2,24.5,20.3,30.6,0.0,234.0,16.6,1014.7
BOLLERIA,5803,2022-06-23,,3.5450000762939453,33.0,116.9850025177002,5,24.5,20.3,30.6,0.0,234.0,16.6,1014.7
PASTELERIA,5404,2022-06-23,,42.27299880981445,3.0,126.81900024414062,1,24.5,20.3,30.6,0.0,234.0,16.6,1014.7
BOLLERIA,3960,2022-06-23,,2.5910000801086426,198.0,513.0180025100708,1,24.5,20.3,30.6,0.0,234.0,16.6,1014.7
BOLLERIA,6286,2022-06-23,,3.818000078201294,63.0,240.53400421142575,4,24.5,20.3,30.6,0.0,234.0,16.6,1014.7
BOLLERIA,3880,2022-06-23,,3.2730000019073486,129.0,422.2170104980469,3,24.5,20.3,30.6,0.0,234.0,16.6,1014.7
BOLLERIA,6425,2022-06-23,,34.090999603271484,13.301999747753143,453.47829246521,2,24.5,20.3,30.6,0.0,234.0,16.6,1014.7
PASTELERIA,6523,2022-06-23,,39.54499816894531,6.0,237.2700042724609,3,24.5,20.3,30.6,0.0,234.0,16.6,1014.7
PANADERIA,968,2022-06-23,,2.45199990272522,186.0,456.0719985961914,1,24.5,20.3,30.6,0.0,234.0,16.6,1014.7
PANADERIA,1084,2022-06-23,,1.1540000438690186,276.0,318.5039939880371,4,24.5,20.3,30.6,0.0,234.0,16.6,1014.7
PASTELERIA,6451,2022-12-01,,43.5,6.0,261.0,4,12.2,10.9,14.6,0.1,286.0,9.1,1013.5
PASTELERIA,5403,2022-12-01,,40.77299880981445,3.0,122.31900024414062,2,12.2,10.9,14.6,0.1,286.0,9.1,1013.5
PANADERIA,1084,2022-12-01,,1.1540000438690186,291.0,335.81399154663086,4,12.2,10.9,14.6,0.1,286.0,9.1,1013.5
PANADERIA,1043,2022-12-01,,3.0290000438690186,93.0,281.6969985961914,2,12.2,10.9,14.6,0.1,286.0,9.1,1013.5
PANADERIA,417,2022-12-01,,4.614999771118164,87.0,401.5050029754639,5,12.2,10.9,14.6,0.1,286.0,9.1,1013.5
BOLLERIA,6425,2022-12-01,,34.090999603271484,6.060000121593475,206.5915985107422,2,12.2,10.9,14.6,0.1,286.0,9.1,1013.5
BOLLERIA,3960,2022-12-01,,2.726999998092652,216.0,589.031982421875,1,12.2,10.9,14.6,0.1,286.0,9.1,1013.5
BOLLERIA,3880,2022-12-01,,3.5450000762939453,144.0,510.4800052642822,3,12.2,10.9,14.6,0.1,286.0,9.1,1013.5
PASTELERIA,6523,2022-12-01,,40.77299880981445,6.0,244.63800048828125,3,12.2,10.9,14.6,0.1,286.0,9.1,1013.5
PASTELERIA,5404,2022-12-01,,43.5,9.0,391.5,1,12.2,10.9,14.6,0.1,286.0,9.1,1013.5
PANADERIA,968,2022-12-01,,2.45199990272522,216.0,529.6320009231567,1,12.2,10.9,14.6,0.1,286.0,9.1,1013.5
BOLLERIA,6286,2022-12-01,,4.091000080108643,93.0,380.4630012512207,4,12.2,10.9,14.6,0.1,286.0,9.1,1013.5
BOLLERIA,5803,2022-12-01,,3.5450000762939453,63.0,223.33500480651853,5,12.2,10.9,14.6,0.1,286.0,9.1,1013.5
PANADERIA,900,2022-12-01,,1.0099999904632568,360.0,363.5999960899353,3,12.2,10.9,14.6,0.1,286.0,9.1,1013.5
PASTELERIA,6523,2023-03-12,,40.77299880981445,42.0,1712.4660034179688,3,19.2,14.4,24.0,0.0,271.0,19.7,1020.2
PANADERIA,1043,2023-03-12,,3.150000095367432,273.0,859.9500017166138,2,19.2,14.4,24.0,0.0,271.0,19.7,1020.2
BOLLERIA,3960,2023-03-12,,3.2730000019073486,276.0,903.3480224609376,1,19.2,14.4,24.0,0.0,271.0,19.7,1020.2
PANADERIA,968,2023-03-12,,2.549999952316284,438.0,1116.9000129699707,1,19.2,14.4,24.0,0.0,271.0,19.7,1020.2
PANADERIA,900,2023-03-12,,1.0499999523162842,477.0,500.8500084877014,3,19.2,14.4,24.0,0.0,271.0,19.7,1020.2
PANADERIA,417,2023-03-12,,4.800000190734863,63.0,302.39999771118164,5,19.2,14.4,24.0,0.0,271.0,19.7,1020.2
PASTELERIA,6549,2023-03-12,,32.590999603271484,27.0,879.9570236206055,5,19.2,14.4,24.0,0.0,271.0,19.7,1020.2
PANADERIA,1084,2023-03-12,,1.2000000476837158,369.0,442.79999828338623,4,19.2,14.4,24.0,0.0,271.0,19.7,1020.2
BOLLERIA,6286,2023-03-12,,4.363999843597412,297.0,1296.1080169677734,4,19.2,14.4,24.0,0.0,271.0,19.7,1020.2
PASTELERIA,6451,2023-03-12,,43.5,21.0,913.5,4,19.2,14.4,24.0,0.0,271.0,19.7,1020.2
PASTELERIA,5403,2023-03-12,,40.77299880981445,33.30000019073486,1357.7420043945312,2,19.2,14.4,24.0,0.0,271.0,19.7,1020.2
BOLLERIA,3880,2023-03-12,,3.5450000762939453,258.0,914.6099967956544,3,19.2,14.4,24.0,0.0,271.0,19.7,1020.2
PASTELERIA,5404,2023-03-12,,43.5,12.210000038146973,531.135009765625,1,19.2,14.4,24.0,0.0,271.0,19.7,1020.2
BOLLERIA,6425,2023-03-12,,34.090999603271484,16.671000003814697,568.3316020965576,2,19.2,14.4,24.0,0.0,271.0,19.7,1020.2
BOLLERIA,5803,2023-03-12,,3.5450000762939453,168.0,595.5600090026855,5,19.2,14.4,24.0,0.0,271.0,19.7,1020.2
PASTELERIA,6451,2023-03-29,,43.5,6.0,261.0,4,15.1,9.6,21.1,0.0,221.0,11.2,1024.8
BOLLERIA,5803,2023-03-29,,3.5450000762939453,48.0,170.16000366210938,5,15.1,9.6,21.1,0.0,221.0,11.2,1024.8
PANADERIA,1084,2023-03-29,,1.2000000476837158,288.0,345.5999984741211,4,15.1,9.6,21.1,0.0,221.0,11.2,1024.8
BOLLERIA,6425,2023-03-29,,34.090999603271484,15.37499988079071,524.1500930786133,2,15.1,9.6,21.1,0.0,221.0,11.2,1024.8
PANADERIA,900,2023-03-29,,1.0499999523162842,156.0,163.80000162124634,3,15.1,9.6,21.1,0.0,221.0,11.2,1024.8
BOLLERIA,3960,2023-03-29,,3.2730000019073486,207.0,677.5110168457031,1,15.1,9.6,21.1,0.0,221.0,11.2,1024.8
PANADERIA,1043,2023-03-29,,3.150000095367432,162.0,510.3000011444092,2,15.1,9.6,21.1,0.0,221.0,11.2,1024.8
PASTELERIA,5404,2023-03-29,,43.5,22.5,978.75,1,15.1,9.6,21.1,0.0,221.0,11.2,1024.8
PANADERIA,417,2023-03-29,,4.800000190734863,57.0,273.5999984741211,5,15.1,9.6,21.1,0.0,221.0,11.2,1024.8
BOLLERIA,6286,2023-03-29,,4.363999843597412,102.0,445.1280031204224,4,15.1,9.6,21.1,0.0,221.0,11.2,1024.8
PASTELERIA,5403,2023-03-29,,40.77299880981445,6.0,244.63800048828125,2,15.1,9.6,21.1,0.0,221.0,11.2,1024.8
PASTELERIA,6523,2023-03-29,,40.77299880981445,6.0,244.63800048828125,3,15.1,9.6,21.1,0.0,221.0,11.2,1024.8
PANADERIA,968,2023-03-29,,2.549999952316284,213.0,543.1499996185303,1,15.1,9.6,21.1,0.0,221.0,11.2,1024.8
BOLLERIA,3880,2023-03-29,,3.5450000762939453,174.0,616.8300075531006,3,15.1,9.6,21.1,0.0,221.0,11.2,1024.8
PASTELERIA,5404,2023-04-21,,43.5,13.5,587.25,1,18.2,10.7,26.5,0.0,261.0,12.5,1008.4
PANADERIA,1043,2023-04-21,,3.150000095367432,105.0,330.74999809265137,2,18.2,10.7,26.5,0.0,261.0,12.5,1008.4
PASTELERIA,6451,2023-04-21,,43.5,9.0,391.5,4,18.2,10.7,26.5,0.0,261.0,12.5,1008.4
BOLLERIA,6425,2023-04-21,,34.090999603271484,23.148000299930573,789.1396865844727,2,18.2,10.7,26.5,0.0,261.0,12.5,1008.4
PANADERIA,968,2023-04-21,,2.549999952316284,180.0,459.0000042915344,1,18.2,10.7,26.5,0.0,261.0,12.5,1008.4
PASTELERIA,6523,2023-04-21,,40.77299880981445,18.0,733.9140014648438,3,18.2,10.7,26.5,0.0,261.0,12.5,1008.4
BOLLERIA,3960,2023-04-21,,3.2730000019073486,216.0,706.968017578125,1,18.2,10.7,26.5,0.0,261.0,12.5,1008.4
PASTELERIA,5403,2023-04-21,,40.77299880981445,3.0,122.31900024414062,2,18.2,10.7,26.5,0.0,261.0,12.5,1008.4
PANADERIA,900,2023-04-21,,1.0499999523162842,93.0,97.6500015258789,3,18.2,10.7,26.5,0.0,261.0,12.5,1008.4
BOLLERIA,6286,2023-04-21,,4.363999843597412,84.0,366.5760021209717,4,18.2,10.7,26.5,0.0,261.0,12.5,1008.4
PANADERIA,1084,2023-04-21,,1.2000000476837158,186.0,223.19999742507932,4,18.2,10.7,26.5,0.0,261.0,12.5,1008.4
PASTELERIA,6549,2023-04-21,,32.590999603271484,9.0,293.3190078735352,5,18.2,10.7,26.5,0.0,261.0,12.5,1008.4
BOLLERIA,3880,2023-04-21,,3.5450000762939453,159.0,563.6550006866455,3,18.2,10.7,26.5,0.0,261.0,12.5,1008.4
BOLLERIA,5803,2023-04-21,,3.5450000762939453,75.0,265.8750057220459,5,18.2,10.7,26.5,0.0,261.0,12.5,1008.4
PANADERIA,417,2023-04-21,,4.800000190734863,48.0,230.39999771118164,5,18.2,10.7,26.5,0.0,261.0,12.5,1008.4
BOLLERIA,6425,2021-05-10,,31.36400032043457,11.759999871253967,368.8409004211426,2,17.3,13.3,22.3,0.6,268.0,12.5,1013.6
PASTELERIA,6523,2021-05-10,,32.590999603271484,9.0,293.3190078735352,3,17.3,13.3,22.3,0.6,268.0,12.5,1013.6
PANADERIA,1043,2021-05-10,,2.595999956130981,162.0,420.5520000457764,2,17.3,13.3,22.3,0.6,268.0,12.5,1013.6
PANADERIA,968,2021-05-10,,2.1630001068115234,294.0,635.9219870567322,1,17.3,13.3,22.3,0.6,268.0,12.5,1013.6
PANADERIA,1084,2021-05-10,,0.8650000095367432,465.0,402.2249991893768,4,17.3,13.3,22.3,0.6,268.0,12.5,1013.6
BOLLERIA,3880,2021-05-10,,2.5910000801086426,66.0,171.0059986114502,3,17.3,13.3,22.3,0.6,268.0,12.5,1013.6
PANADERIA,417,2021-05-10,,4.038000106811523,93.0,375.5340023040772,5,17.3,13.3,22.3,0.6,268.0,12.5,1013.6
PASTELERIA,5403,2021-05-10,,34.090999603271484,3.569999933242798,121.70500183105467,2,17.3,13.3,22.3,0.6,268.0,12.5,1013.6
PANADERIA,900,2021-05-10,,0.8650000095367432,396.0,342.5400025844574,3,17.3,13.3,22.3,0.6,268.0,12.5,1013.6
BOLLERIA,3960,2021-05-10,,2.318000078201294,174.0,403.332010269165,1,17.3,13.3,22.3,0.6,268.0,12.5,1013.6
BOLLERIA,5803,2021-05-10,,2.726999998092652,84.0,229.0679931640625,5,17.3,13.3,22.3,0.6,268.0,12.5,1013.6
BOLLERIA,6286,2021-05-10,,3.135999917984009,99.0,310.4640083312988,4,17.3,13.3,22.3,0.6,268.0,12.5,1013.6
PASTELERIA,5404,2021-05-10,,39.54499816894531,5.070000171661377,200.4929962158203,1,17.3,13.3,22.3,0.6,268.0,12.5,1013.6
BOLLERIA,3880,2021-07-04,,2.5910000801086426,99.0,256.5089988708496,3,33.0,26.9,40.3,0.0,291.0,22.3,1014.2
BOLLERIA,3960,2021-07-04,,2.318000078201294,249.0,577.1820158958435,1,33.0,26.9,40.3,0.0,291.0,22.3,1014.2
BOLLERIA,6425,2021-07-04,,31.36400032043457,18.35999995470047,575.8430080413818,2,33.0,26.9,40.3,0.0,291.0,22.3,1014.2
PASTELERIA,6451,2021-07-04,,37.90900039672852,6.0,227.45399475097656,4,33.0,26.9,40.3,0.0,291.0,22.3,1014.2
PASTELERIA,5403,2021-07-04,,34.090999603271484,13.800000190734863,470.45601654052734,2,33.0,26.9,40.3,0.0,291.0,22.3,1014.2
PANADERIA,1084,2021-07-04,,0.8650000095367432,369.0,319.18500566482544,4,33.0,26.9,40.3,0.0,291.0,22.3,1014.2
BOLLERIA,5803,2021-07-04,,2.726999998092652,87.0,237.24899291992188,5,33.0,26.9,40.3,0.0,291.0,22.3,1014.2
BOLLERIA,6286,2021-07-04,,3.135999917984009,84.0,263.4240026473999,4,33.0,26.9,40.3,0.0,291.0,22.3,1014.2
PASTELERIA,5404,2021-07-04,,39.54499816894531,12.75,504.1989974975586,1,33.0,26.9,40.3,0.0,291.0,22.3,1014.2
PASTELERIA,6523,2021-07-04,,32.590999603271484,6.0,195.54600524902344,3,33.0,26.9,40.3,0.0,291.0,22.3,1014.2
PANADERIA,1043,2021-07-04,,2.595999956130981,297.0,771.0120010375977,2,33.0,26.9,40.3,0.0,291.0,22.3,1014.2
PANADERIA,968,2021-07-04,,2.1630001068115234,390.0,843.5699992179871,1,33.0,26.9,40.3,0.0,291.0,22.3,1014.2
PANADERIA,900,2021-07-04,,0.8650000095367432,825.0,713.6250004768372,3,33.0,26.9,40.3,0.0,291.0,22.3,1014.2
PASTELERIA,6549,2021-07-04,,28.5,12.0,342.0,5,33.0,26.9,40.3,0.0,291.0,22.3,1014.2
PANADERIA,417,2021-07-04,,4.038000106811523,78.0,314.96399688720703,5,33.0,26.9,40.3,0.0,291.0,22.3,1014.2
BOLLERIA,5803,2021-08-13,,2.726999998092652,72.0,196.343994140625,5,26.1,23.1,30.0,0.0,124.0,11.2,1018.6
PASTELERIA,6451,2021-08-13,,37.90900039672852,6.0,227.45399475097656,4,26.1,23.1,30.0,0.0,124.0,11.2,1018.6
BOLLERIA,6425,2021-08-13,,31.364000320434567,17.025000125169754,533.9716997146606,2,26.1,23.1,30.0,0.0,124.0,11.2,1018.6
PASTELERIA,6523,2021-08-13,,32.590999603271484,6.0,195.54600524902344,3,26.1,23.1,30.0,0.0,124.0,11.2,1018.6
BOLLERIA,3960,2021-08-13,,2.318000078201294,276.0,639.7680110931396,1,26.1,23.1,30.0,0.0,124.0,11.2,1018.6
BOLLERIA,3880,2021-08-13,,2.5910000801086426,126.0,326.4659986495972,3,26.1,23.1,30.0,0.0,124.0,11.2,1018.6
PANADERIA,968,2021-08-13,,2.1630001068115234,195.0,421.7849955558777,1,26.1,23.1,30.0,0.0,124.0,11.2,1018.6
PANADERIA,1043,2021-08-13,,2.595999956130981,165.0,428.33999824523926,2,26.1,23.1,30.0,0.0,124.0,11.2,1018.6
PASTELERIA,6549,2021-08-13,,28.5,9.0,256.5,5,26.1,23.1,30.0,0.0,124.0,11.2,1018.6
BOLLERIA,6286,2021-08-13,,3.135999917984009,93.0,291.6480007171631,4,26.1,23.1,30.0,0.0,124.0,11.2,1018.6
PANADERIA,417,2021-08-13,,4.038000106811523,63.0,254.39399909973145,5,26.1,23.1,30.0,0.0,124.0,11.2,1018.6
PASTELERIA,5404,2021-08-13,,39.54499816894531,4.800000190734863,189.8159942626953,1,26.1,23.1,30.0,0.0,124.0,11.2,1018.6
PANADERIA,1084,2021-08-13,,0.8650000095367432,324.0,280.25999903678894,4,26.1,23.1,30.0,0.0,124.0,11.2,1018.6
PANADERIA,900,2021-08-13,,0.8650000095367432,450.0,389.2499995231629,3,26.1,23.1,30.0,0.0,124.0,11.2,1018.6
BOLLERIA,6425,2021-09-07,,32.590999603271484,16.310999751091003,531.5925025939941,2,26.8,22.2,32.7,0.0,185.0,12.1,1016.5
PANADERIA,1043,2021-09-07,,2.740000009536743,135.0,369.8999948501587,2,26.8,22.2,32.7,0.0,185.0,12.1,1016.5
BOLLERIA,5803,2021-09-07,,3.0,48.0,144.0,5,26.8,22.2,32.7,0.0,185.0,12.1,1016.5
PANADERIA,968,2021-09-07,,2.308000087738037,240.0,553.9199905395508,1,26.8,22.2,32.7,0.0,185.0,12.1,1016.5
PASTELERIA,6523,2021-09-07,,36.81800079345703,12.0,441.8160018920898,3,26.8,22.2,32.7,0.0,185.0,12.1,1016.5
PASTELERIA,5404,2021-09-07,,40.77299880981445,19.5,795.0750122070312,1,26.8,22.2,32.7,0.0,185.0,12.1,1016.5
PANADERIA,1084,2021-09-07,,0.8650000095367432,429.0,371.0850021839142,4,26.8,22.2,32.7,0.0,185.0,12.1,1016.5
BOLLERIA,3960,2021-09-07,,2.5910000801086426,174.0,450.8340005874634,1,26.8,22.2,32.7,0.0,185.0,12.1,1016.5
PANADERIA,417,2021-09-07,,4.327000141143799,81.0,350.4869976043701,5,26.8,22.2,32.7,0.0,185.0,12.1,1016.5
BOLLERIA,3880,2021-09-07,,3.0,96.0,288.0,3,26.8,22.2,32.7,0.0,185.0,12.1,1016.5
PANADERIA,900,2021-09-07,,0.8650000095367432,564.0,487.8600008487701,3,26.8,22.2,32.7,0.0,185.0,12.1,1016.5
PASTELERIA,5403,2021-09-07,,36.81800079345703,13.5,497.0430068969727,2,26.8,22.2,32.7,0.0,185.0,12.1,1016.5
PASTELERIA,6451,2021-09-07,,40.77299880981445,12.0,489.2760009765625,4,26.8,22.2,32.7,0.0,185.0,12.1,1016.5
BOLLERIA,6286,2021-09-07,,3.4089999198913574,75.0,255.6750001907349,4,26.8,22.2,32.7,0.0,185.0,12.1,1016.5
BOLLERIA,6286,2021-11-28,,3.4089999198913574,219.0,746.5709962844849,4,10.4,6.9,14.6,0.0,287.0,20.5,1019.5
PASTELERIA,6549,2021-11-28,,29.86400032043457,18.0,537.5520172119141,5,10.4,6.9,14.6,0.0,287.0,20.5,1019.5
BOLLERIA,5803,2021-11-28,,3.0,189.0,567.0,5,10.4,6.9,14.6,0.0,287.0,20.5,1019.5
BOLLERIA,6425,2021-11-28,,32.590999603271484,14.72400015592575,479.8703002929688,2,10.4,6.9,14.6,0.0,287.0,20.5,1019.5
BOLLERIA,3880,2021-11-28,,3.0,207.0,621.0,3,10.4,6.9,14.6,0.0,287.0,20.5,1019.5
PASTELERIA,5403,2021-11-28,,36.81800079345703,29.84999990463257,1099.016990661621,2,10.4,6.9,14.6,0.0,287.0,20.5,1019.5
PASTELERIA,6451,2021-11-28,,40.77299880981445,15.0,611.5950012207031,4,10.4,6.9,14.6,0.0,287.0,20.5,1019.5
PASTELERIA,5404,2021-11-28,,40.77299880981445,23.699999809265137,966.3209991455078,1,10.4,6.9,14.6,0.0,287.0,20.5,1019.5
PANADERIA,1084,2021-11-28,,0.8650000095367432,408.0,352.91999888420105,4,10.4,6.9,14.6,0.0,287.0,20.5,1019.5
PANADERIA,900,2021-11-28,,0.8650000095367432,513.0,443.74500846862793,3,10.4,6.9,14.6,0.0,287.0,20.5,1019.5
PANADERIA,1043,2021-11-28,,2.740000009536743,210.0,575.4000024795532,2,10.4,6.9,14.6,0.0,287.0,20.5,1019.5
PASTELERIA,6523,2021-11-28,,36.81800079345703,12.0,441.8160095214844,3,10.4,6.9,14.6,0.0,287.0,20.5,1019.5
BOLLERIA,3960,2021-11-28,,2.5910000801086426,342.0,886.1220102310181,1,10.4,6.9,14.6,0.0,287.0,20.5,1019.5
PANADERIA,968,2021-11-28,,2.308000087738037,402.0,927.8159828186036,1,10.4,6.9,14.6,0.0,287.0,20.5,1019.5
PANADERIA,417,2021-11-28,,4.327000141143799,120.0,519.2400026321411,5,10.4,6.9,14.6,0.0,287.0,20.5,1019.5
BOLLERIA,3880,2022-01-24,,3.0,144.0,432.0,3,13.8,13.0,14.8,2.1,97.0,19.8,1025.8
PANADERIA,1084,2022-01-24,,1.0099999904632568,405.0,409.0499985218048,4,13.8,13.0,14.8,2.1,97.0,19.8,1025.8
BOLLERIA,6425,2022-01-24,,32.590999603271484,14.700000286102297,479.0875988006592,2,13.8,13.0,14.8,2.1,97.0,19.8,1025.8
PASTELERIA,5403,2022-01-24,,36.81800079345703,3.0,110.4540023803711,2,13.8,13.0,14.8,2.1,97.0,19.8,1025.8
BOLLERIA,3960,2022-01-24,,2.5910000801086426,186.0,481.9259967803955,1,13.8,13.0,14.8,2.1,97.0,19.8,1025.8
PANADERIA,417,2022-01-24,,4.327000141143799,72.0,311.54400539398193,5,13.8,13.0,14.8,2.1,97.0,19.8,1025.8
PANADERIA,900,2022-01-24,,1.0099999904632568,534.0,539.3400061130524,3,13.8,13.0,14.8,2.1,97.0,19.8,1025.8
PANADERIA,968,2022-01-24,,2.308000087738037,342.0,789.335994720459,1,13.8,13.0,14.8,2.1,97.0,19.8,1025.8
PASTELERIA,6451,2022-01-24,,40.77299880981445,6.0,244.63800048828125,4,13.8,13.0,14.8,2.1,97.0,19.8,1025.8
BOLLERIA,6286,2022-01-24,,3.4089999198913574,111.0,378.3990049362183,4,13.8,13.0,14.8,2.1,97.0,19.8,1025.8
PASTELERIA,6523,2022-01-24,,36.81800079345703,3.0,110.4540023803711,3,13.8,13.0,14.8,2.1,97.0,19.8,1025.8
PANADERIA,1043,2022-01-24,,2.740000009536743,279.0,764.4599943161011,2,13.8,13.0,14.8,2.1,97.0,19.8,1025.8
BOLLERIA,5803,2022-01-24,,3.0,75.0,225.0,5,13.8,13.0,14.8,2.1,97.0,19.8,1025.8
BOLLERIA,6425,2022-02-23,,32.590999603271484,10.302000015974045,335.752405166626,2,13.6,8.9,19.8,0.0,249.0,10.8,1023.7
PASTELERIA,5404,2022-02-23,,40.77299880981445,12.0,489.2770080566406,1,13.6,8.9,19.8,0.0,249.0,10.8,1023.7
PANADERIA,900,2022-02-23,,1.0099999904632568,234.0,236.33999943733212,3,13.6,8.9,19.8,0.0,249.0,10.8,1023.7
PANADERIA,417,2022-02-23,,4.327000141143799,75.0,324.5249967575073,5,13.6,8.9,19.8,0.0,249.0,10.8,1023.7
PANADERIA,1084,2022-02-23,,1.0099999904632568,267.0,269.66999888420105,4,13.6,8.9,19.8,0.0,249.0,10.8,1023.7
PASTELERIA,5403,2022-02-23,,36.81800079345703,6.299999952316284,231.9530029296875,2,13.6,8.9,19.8,0.0,249.0,10.8,1023.7
PANADERIA,968,2022-02-23,,2.308000087738037,282.0,650.8559837341309,1,13.6,8.9,19.8,0.0,249.0,10.8,1023.7
BOLLERIA,6286,2022-02-23,,3.4089999198913574,72.0,245.44800090789795,4,13.6,8.9,19.8,0.0,249.0,10.8,1023.7
PANADERIA,1043,2022-02-23,,2.740000009536743,234.0,641.1599941253662,2,13.6,8.9,19.8,0.0,249.0,10.8,1023.7
PASTELERIA,6451,2022-02-23,,40.77299880981445,15.0,611.5950012207031,4,13.6,8.9,19.8,0.0,249.0,10.8,1023.7
BOLLERIA,3960,2022-02-23,,2.5910000801086426,192.0,497.4719982147217,1,13.6,8.9,19.8,0.0,249.0,10.8,1023.7
BOLLERIA,5803,2022-02-23,,3.0,75.0,225.0,5,13.6,8.9,19.8,0.0,249.0,10.8,1023.7
PASTELERIA,6523,2022-02-23,,36.81800079345703,6.0,220.9080047607422,3,13.6,8.9,19.8,0.0,249.0,10.8,1023.7
BOLLERIA,3880,2022-02-23,,3.0,201.0,603.0,3,13.6,8.9,19.8,0.0,249.0,10.8,1023.7
BOLLERIA,3960,2022-04-01,,2.5910000801086426,240.0,621.8400011062622,1,15.1,11.0,20.7,0.0,293.0,18.5,1013.4
BOLLERIA,6286,2022-04-01,,3.818000078201294,75.0,286.3500061035156,4,15.1,11.0,20.7,0.0,293.0,18.5,1013.4
PANADERIA,900,2022-04-01,,1.0099999904632568,336.0,339.3599944114685,3,15.1,11.0,20.7,0.0,293.0,18.5,1013.4
BOLLERIA,3880,2022-04-01,,3.2730000019073486,144.0,471.31201171875,3,15.1,11.0,20.7,0.0,293.0,18.5,1013.4
BOLLERIA,5803,2022-04-01,,3.5450000762939453,159.0,563.6549949645996,5,15.1,11.0,20.7,0.0,293.0,18.5,1013.4
BOLLERIA,6425,2022-04-01,,34.090999603271484,14.094000160694122,480.4790916442871,2,15.1,11.0,20.7,0.0,293.0,18.5,1013.4
PANADERIA,417,2022-04-01,,4.614999771118164,81.0,373.814998626709,5,15.1,11.0,20.7,0.0,293.0,18.5,1013.4
PANADERIA,968,2022-04-01,,2.45199990272522,273.0,669.3960027694702,1,15.1,11.0,20.7,0.0,293.0,18.5,1013.4
PANADERIA,1043,2022-04-01,,3.0290000438690186,180.0,545.2199954986572,2,15.1,11.0,20.7,0.0,293.0,18.5,1013.4
PASTELERIA,6549,2022-04-01,,32.590999603271484,15.0,488.8650131225586,5,15.1,11.0,20.7,0.0,293.0,18.5,1013.4
PASTELERIA,5403,2022-04-01,,39.54499816894531,4.5,177.9530029296875,2,15.1,11.0,20.7,0.0,293.0,18.5,1013.4
PANADERIA,1084,2022-04-01,,1.0099999904632568,264.0,266.64000177383423,4,15.1,11.0,20.7,0.0,293.0,18.5,1013.4
BOLLERIA,5803,2022-06-13,,3.5450000762939453,63.0,223.33500480651853,5,24.6,20.2,32.0,0.0,204.0,12.7,1017.1
PANADERIA,1084,2022-06-13,,1.1540000438690186,354.0,408.5159969329834,4,24.6,20.2,32.0,0.0,204.0,12.7,1017.1
BOLLERIA,6286,2022-06-13,,3.818000078201294,69.0,263.44200706481934,4,24.6,20.2,32.0,0.0,204.0,12.7,1017.1
PASTELERIA,6523,2022-06-13,,39.54499816894531,3.0,118.63500213623048,3,24.6,20.2,32.0,0.0,204.0,12.7,1017.1
PASTELERIA,5403,2022-06-13,,39.54499816894531,4.5,177.9530029296875,2,24.6,20.2,32.0,0.0,204.0,12.7,1017.1
BOLLERIA,3960,2022-06-13,,2.5910000801086426,147.0,380.87700271606445,1,24.6,20.2,32.0,0.0,204.0,12.7,1017.1
BOLLERIA,3880,2022-06-13,,3.2730000019073486,99.0,324.0270080566406,3,24.6,20.2,32.0,0.0,204.0,12.7,1017.1
PANADERIA,968,2022-06-13,,2.45199990272522,300.0,735.6000080108643,1,24.6,20.2,32.0,0.0,204.0,12.7,1017.1
PANADERIA,417,2022-06-13,,4.614999771118164,51.0,235.36500072479248,5,24.6,20.2,32.0,0.0,204.0,12.7,1017.1
PANADERIA,1043,2022-06-13,,3.0290000438690186,177.0,536.132999420166,2,24.6,20.2,32.0,0.0,204.0,12.7,1017.1
BOLLERIA,6425,2022-06-13,,34.090999603271484,10.575000047683716,360.5120048522949,2,24.6,20.2,32.0,0.0,204.0,12.7,1017.1
PASTELERIA,6451,2022-06-13,,43.5,3.0,130.5,4,24.6,20.2,32.0,0.0,204.0,12.7,1017.1
PASTELERIA,5404,2022-06-13,,42.27299880981445,12.0,507.2760009765625,1,24.6,20.2,32.0,0.0,204.0,12.7,1017.1
PASTELERIA,6549,2022-06-13,,32.590999603271484,12.0,391.0920104980469,5,24.6,20.2,32.0,0.0,204.0,12.7,1017.1
PANADERIA,900,2022-06-13,,1.0099999904632568,483.0,487.8299903869629,3,24.6,20.2,32.0,0.0,204.0,12.7,1017.1
